ship_roll	ship_pitch	ship_yaw	d1	theta2	theta3	d4	theta5	theta6	theta7	catcher	x	y	z	drone_roll	drone_pitch	drone_yaw
0	0	0	50.5	-2.86478897565412	92.8647889756541	50.5	-2.86478897565412	0	2.86478897565412	0	435	-790	55	0	5	0
0	0	0	51	-5.1944289077348	95.7295779513082	51	-5.72957795130823	0	5.1944289077348	0	435	-785.068030380839	54.1780050634732	0	5	0
0	0	0	51.5	-5.1944289077348	98.5943669269624	51.5	-8.59436692696235	0	5.1944289077348	0	435	-780.136060761679	53.3560101269464	0	5	0
0	0	0	52	-5.1944289077348	101.459155902616	52	-11.4591559026165	0	5.1944289077348	0	435	-775.204091142518	52.5340151904196	0	5	0
0	0	0	52.5	-5.1944289077348	104.323944878271	52.5	-14.3239448782706	0	5.1944289077348	0	435	-770.272121523357	51.7120202538929	0	5	0
0	0	0	53	-5.1944289077348	107.188733853925	53	-17.1887338539247	0	5.1944289077348	0	435	-765.340151904197	50.8900253173661	0	5	0
0	0	0	53.5	-5.1944289077348	110.053522829579	53.5	-20.0535228295788	0	5.1944289077348	0	435	-760.408182285036	50.0680303808393	0	5	0
0	0	0	54	-5.1944289077348	111.289410982882	54	-21.2894109828818	0	5.1944289077348	0	435	-755.476212665875	49.2460354443125	0	5	0
0	0	0	54.5	-5.1944289077348	110.942778751788	54.5	-20.9427787517882	0	5.1944289077348	0	435	-750.544243046715	48.4240405077857	0	5	0
0	0	0	55	-5.1944289077348	110.70768630233	55	-20.7076863023304	0	5.1944289077348	0	435	-745.612273427554	47.6020455712589	0	5	0
0	0	0	55.5	-5.1944289077348	110.460405313796	55.5	-20.4604053137959	0	5.1944289077348	0	435	-740.680303808393	46.7800506347321	0	5	0
0	0	0	56	-5.1944289077348	110.20884570969	56	-20.2088457096903	0	5.1944289077348	0	435	-735.748334189233	45.9580556982054	0	5	0
0	0	0	56.5	-5.1944289077348	109.952373162634	56.5	-19.9523731626342	0	5.1944289077348	0	435	-730.816364570072	45.1360607616786	0	5	0
0	0	0	57	-5.1944289077348	109.690838085227	57	-19.6908380852274	0	5.1944289077348	0	435	-725.884394950911	44.3140658251518	0	5	0
0	0	0	57.5	-5.1944289077348	109.424057403826	57.5	-19.4240574038263	0	5.1944289077348	0	435	-720.952425331751	43.492070888625	0	5	0
0	0	0	57.8200268291944	-5.1944289077348	109.151839981421	58	-19.1518399814213	0	5.1944289077348	0	435	-716.02045571259	42.6700759520982	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-711.088486093429	41.8480810155714	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-706.156516474269	41.0260860790447	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-701.224546855108	40.2040911425179	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-696.292577235947	39.3820962059911	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-691.360607616787	38.5601012694643	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-686.428637997626	37.7381063329375	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-681.496668378465	36.9161113964107	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-676.564698759305	36.0941164598839	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-671.632729140144	35.2721215233572	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-666.700759520983	34.4501265868304	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-661.768789901823	33.6281316503036	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-656.836820282662	32.8061367137768	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-651.904850663501	31.98414177725	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-646.972881044341	31.1621468407232	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-642.04091142518	30.3401519041964	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-637.108941806019	29.5181569676697	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-632.176972186859	28.6961620311429	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-627.245002567698	27.8741670946161	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-622.313032948537	27.0521721580893	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-617.381063329377	26.2301772215625	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-612.449093710216	25.4081822850357	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-607.517124091055	24.586187348509	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-602.585154471895	23.7641924119822	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-597.653184852734	22.9421974754554	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-592.721215233573	22.1202025389286	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-587.789245614413	21.2982076024018	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-582.857275995252	20.476212665875	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-577.925306376091	19.6542177293482	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-572.993336756931	18.8322227928215	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-568.06136713777	18.0102278562947	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-563.129397518609	17.1882329197679	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-558.197427899449	16.3662379832411	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-553.265458280288	15.5442430467143	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-548.333488661127	14.7222481101875	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-543.401519041967	13.9002531736607	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-538.469549422806	13.078258237134	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-533.537579803645	12.2562633006072	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-528.605610184485	11.4342683640804	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-523.673640565324	10.6122734275536	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-518.741670946163	9.7902784910268	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-513.809701327003	8.96828355450002	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-508.877731707842	8.14628861797323	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-503.945762088681	7.32429368144644	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-499.01379246952	6.50229874491966	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-494.08182285036	5.68030380839287	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	0	435	-489.149853231199	4.85830887186608	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	-0	435	-489.149853231199	4.85830887186608	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	-2.44318075552627	435	-486.206672475673	4.54667795765674	0	5	0
0	0	0	57.9570446329732	-5.1944289077348	109.024891594703	58.4177554268441	-19.0248915947032	0	5.1944289077348	-5.34075340294447	435	-483.309099828254	4.23378015155551	0	5	0
