ship_roll	ship_pitch	ship_yaw	d1	theta2	theta3	d4	theta5	theta6	theta7	catcher	x	y	z	drone_roll	drone_pitch	drone_yaw
0	0	0	50	0	90	50	0	0	43.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	46.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	50.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	54	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	57.6	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	61.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	64.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	68.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	72	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	75.6	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	79.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	82.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	86.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	90	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	93.6	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	97.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	100.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	104.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	108	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	111.6	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	115.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	118.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	122.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	126	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	129.6	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	133.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	136.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	140.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	144	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	147.6	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	151.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	154.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	158.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	162	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	165.6	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	169.2	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	172.8	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	176.4	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	180	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	180	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	176.470588235294	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	172.941176470588	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	169.411764705882	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	165.882352941176	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	162.352941176471	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	158.823529411765	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	155.294117647059	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	151.764705882353	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	148.235294117647	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	144.705882352941	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	141.176470588235	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	137.647058823529	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	134.117647058824	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	130.588235294118	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	127.058823529412	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	123.529411764706	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	120	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	116.470588235294	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	112.941176470588	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	109.411764705882	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	105.882352941176	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	102.352941176471	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	98.8235294117647	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	95.2941176470588	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	91.7647058823529	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	88.235294117647	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	84.7058823529412	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	81.1764705882353	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	77.6470588235294	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	74.1176470588235	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	70.5882352941177	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	67.0588235294118	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	63.5294117647059	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	60	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	56.4705882352941	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	52.9411764705882	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	49.4117647058823	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	45.8823529411765	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	42.3529411764706	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	38.8235294117647	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	35.2941176470588	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	31.7647058823529	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	28.2352941176471	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	24.7058823529412	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	21.1764705882353	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	17.6470588235294	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	14.1176470588235	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	10.5882352941176	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	7.05882352941177	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	3.52941176470587	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	0	0	400	-750	0	0	0	0
