ship_roll	ship_pitch	ship_yaw	d1	theta2	theta3	d4	theta5	theta6	theta7	catcher	x	y	z	drone_roll	drone_pitch	drone_yaw
0	0	0	50	0	90	60.1485148514851	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	59.9009900990099	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	59.6534653465347	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	59.4059405940594	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	59.1584158415842	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	58.9108910891089	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	58.6633663366337	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	58.4158415841584	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	58.1683168316832	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	57.9207920792079	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	57.6732673267327	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	57.4257425742574	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	57.1782178217822	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	56.9306930693069	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	56.6831683168317	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	56.4356435643564	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	56.1881188118812	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	55.9405940594059	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	55.6930693069307	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	55.4455445544554	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	55.1980198019802	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	54.950495049505	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	54.7029702970297	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	54.4554455445545	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	54.2079207920792	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	53.960396039604	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	53.7128712871287	0	0	0	0	400	-750	0	0	0	0
