ship_roll	ship_pitch	ship_yaw	d1	theta2	theta3	d4	theta5	theta6	theta7	catcher	x	y	z	drone_roll	drone_pitch	drone_yaw
0	0	0	50	0	86.4	50	3.6	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	87.3	50	2.7	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	88.2	50	1.8	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	89.1	50	0.899999999999995	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	90.9	50	-0.899999999999995	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	91.8	50	-1.8	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	92.7	50	-2.70000000000001	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	93.6	50	-3.6	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	94.5	50	-4.5	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	95.4	50	-5.4	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	96.3	50	-6.29999999999999	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	97.2	50	-7.20000000000001	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	98.1	50	-8.1	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	99	50	-9	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	99.9	50	-9.9	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	100.8	50	-10.8	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	101.7	50	-11.7	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	102.6	50	-12.6	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	103.5	50	-13.5	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	104.4	50	-14.4	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	105.3	50	-15.3	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	106.2	50	-16.2	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	107.1	50	-17.1	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	108	50	-18	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	108.9	50	-18.9	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	109.8	50	-19.8	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	110.7	50	-20.7	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	111.6	50	-21.6	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	112.5	50	-22.5	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	113.4	50	-23.4	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	114.3	50	-24.3	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	115.2	50	-25.2	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	116.1	50	-26.1	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	117	50	-27	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	117.9	50	-27.9	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	118.8	50	-28.8	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	119.7	50	-29.7	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	120.6	50	-30.6	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	121.5	50	-31.5	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	122.4	50	-32.4	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	123.3	50	-33.3	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	124.2	50	-34.2	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	125.1	50	-35.1	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	126	50	-36	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	126.9	50	-36.9	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	127.8	50	-37.8	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	128.7	50	-38.7	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	129.6	50	-39.6	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	130.5	50	-40.5	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	131.4	50	-41.4	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	132.3	50	-42.3	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	133.2	50	-43.2	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	134.1	50	-44.1	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	135	50	-45	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	135	50	-45	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	134.117647058824	50	-44.1176470588235	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	133.235294117647	50	-43.2352941176471	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	132.352941176471	50	-42.3529411764706	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	131.470588235294	50	-41.4705882352941	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	130.588235294118	50	-40.5882352941176	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	129.705882352941	50	-39.7058823529412	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	128.823529411765	50	-38.8235294117647	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	127.941176470588	50	-37.9411764705882	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	127.058823529412	50	-37.0588235294118	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	126.176470588235	50	-36.1764705882353	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	125.294117647059	50	-35.2941176470588	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	124.411764705882	50	-34.4117647058824	0	0	0	400	-750	0	0	0	0
0	0	0	50	0	123.529411764706	50	-33.5294117647059	0	0	0	400	-750	0	0	0	0
