ship_roll	ship_pitch	ship_yaw	d1	theta2	theta3	d4	theta5	theta6	theta7	catcher	x	y	z	drone_roll	drone_pitch	drone_yaw
0	0	0	50	-158.823529411765	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-162.352941176471	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-165.882352941176	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-169.411764705882	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-172.941176470588	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-176.470588235294	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-180	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-180	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-176.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-172.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-169.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-165.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-162	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-158.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-154.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-151.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-147.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-144	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-140.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-136.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-133.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-129.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-126	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-122.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-118.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-115.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-111.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-108	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-104.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-100.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-97.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-93.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-90	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-86.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-82.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-79.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-75.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-72	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-68.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-64.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-61.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-57.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-54	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-50.4	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-46.8	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-43.2	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-39.6	90	50	0	0	0	0	400	-750	0	0	0	0
0	0	0	50	-36	90	50	0	0	0	0	400	-750	0	0	0	0
